Entrez ID	Symbol	Type	Entrez.ID
1207	CLNS1A	best inferred	1207
3868	KRT16	best inferred	3868
23190	UBXN4	best inferred	23190
25903	OLFML2B	best inferred	25903
25907	TMEM158	best inferred	25907
3880	KRT19	best inferred	3880
25906	ANAPC15	best inferred	25906
3881	KRT31	best inferred	3881
25909	AHCTF1	best inferred	25909
3882	KRT32	best inferred	3882
2551	GABPA	best inferred	2551
2550	GABBR1	best inferred	2550
25901	CCDC28A	best inferred	25901
25900	IFFO1	best inferred	25900
2548	GAA	landmark	2548
2547	XRCC6	best inferred	2547
1215	CMA1	best inferred	1215
1213	CLTC	landmark	1213
1212	CLTB	landmark	1212
2543	GAGE1	best inferred	2543
1211	CLTA	best inferred	1211
2542	SLC37A4	landmark	2542
3872	KRT17	best inferred	3872
3875	KRT18	best inferred	3875
2549	GAB1	best inferred	2549
25913	POT1	best inferred	25913
25915	NDUFAF3	best inferred	25915
2562	GABRB3	best inferred	2562
1230	CCR1	best inferred	1230
2560	GABRB1	best inferred	2560
2558	GABRA5	best inferred	2558
2557	GABRA4	best inferred	2557
2556	GABRA3	best inferred	2556
2555	GABRA2	best inferred	2555
2554	GABRA1	best inferred	2554
2553	GABPB1	landmark	2553
1241	LTB4R	best inferred	1241
2572	GAD2	best inferred	2572
1240	CMKLR1	best inferred	1240
2571	GAD1	best inferred	2571
2568	GABRP	best inferred	2568
1236	CCR7	best inferred	1236
2567	GABRG3	best inferred	2567
2566	GABRG2	best inferred	2566
1234	CCR5	best inferred	1234
1233	CCR4	best inferred	1233
2564	GABRE	best inferred	2564
2563	GABRD	best inferred	2563
3895	KTN1	landmark	3895
3897	L1CAM	best inferred	3897
3898	LAD1	best inferred	3898
2584	GALK1	best inferred	2584
2583	B4GALNT1	best inferred	2583
2582	GALE	landmark	2582
2581	GALC	best inferred	2581
2580	GAK	best inferred	2580
1244	ABCC2	best inferred	1244
1264	CNN1	best inferred	1264
1263	PLK3	best inferred	1263
2593	GAMT	best inferred	2593
2592	GALT	best inferred	2592
2591	GALNT3	best inferred	2591
2590	GALNT2	best inferred	2590
1259	CNGA1	best inferred	1259
2589	GALNT1	best inferred	2589
2588	GALNS	best inferred	2588
2585	GALK2	best inferred	2585
1272	CNTN1	best inferred	1272
1269	CNR2	best inferred	1269
1268	CNR1	best inferred	1268
1267	CNP	best inferred	1267
1266	CNN3	best inferred	1266
2597	GAPDH	landmark	2597
1265	CNN2	best inferred	1265
2596	GAP43	best inferred	2596
284001	CCDC57	best inferred	284001
1286	COL4A4	best inferred	1286
1285	COL4A3	best inferred	1285
1284	COL4A2	best inferred	1284
1282	COL4A1	landmark	1282
1281	COL3A1	best inferred	1281
1278	COL1A2	best inferred	1278
1277	COL1A1	landmark	1277
50937	CDON	best inferred	50937
1297	COL9A1	best inferred	1297
1296	COL8A2	best inferred	1296
1295	COL8A1	best inferred	1295
1294	COL7A1	best inferred	1294
1293	COL6A3	best inferred	1293
1292	COL6A2	best inferred	1292
1291	COL6A1	best inferred	1291
1290	COL5A2	best inferred	1290
440073	IQSEC3	best inferred	440073
1289	COL5A1	best inferred	1289
1288	COL4A6	best inferred	1288
1287	COL4A5	best inferred	1287
50943	FOXP3	best inferred	50943
23328	SASH1	best inferred	23328
23329	TBC1D30	best inferred	23329
11340	EXOSC8	best inferred	11340
25983	NGDN	best inferred	25983
23321	TRIM2	landmark	23321
23322	RPGRIP1L	best inferred	23322
25984	KRT23	best inferred	25984
23324	MAN2B2	best inferred	23324
25987	TSKU	landmark	25987
23325	WASHC4	landmark	23325
23326	USP22	landmark	23326
23327	NEDD4L	best inferred	23327
25988	HINFP	best inferred	25988
10019	SH2B3	best inferred	10019
10018	BCL2L11	best inferred	10018
1299	COL9A3	best inferred	1299
1298	COL9A2	best inferred	1298
25980	AAR2	best inferred	25980
11342	RNF13	best inferred	11342
10010	TANK	best inferred	10010
11341	SCRG1	best inferred	11341
10013	HDAC6	landmark	10013
11344	TWF2	landmark	11344
11343	MGLL	best inferred	11343
84288	EFCAB2	best inferred	84288
10015	PDCD6IP	best inferred	10015
11346	SYNPO	best inferred	11346
10014	HDAC5	best inferred	10014
11345	GABARAPL2	best inferred	11345
10017	BCL2L10	best inferred	10017
10016	PDCD6	best inferred	10016
23339	VPS39	best inferred	23339
10020	GNE	best inferred	10020
23331	TTC28	best inferred	23331
25994	HIGD1A	best inferred	25994
23332	CLASP1	best inferred	23332
23333	DPY19L1	best inferred	23333
25996	REXO2	best inferred	25996
23334	SZT2	best inferred	23334
23335	WDR7	landmark	23335
25998	IBTK	best inferred	25998
23336	SYNM	best inferred	23336
23338	JADE2	landmark	23338
25999	CLIP3	best inferred	25999
25992	SNED1	best inferred	25992
10024	TROAP	best inferred	10024
10023	FRAT1	best inferred	10023
10026	PIGK	best inferred	10026
84272	YIPF4	best inferred	84272
10025	MED16	best inferred	10025
84271	POLDIP3	best inferred	84271
23306	NEMP1	best inferred	23306
23307	FKBP15	best inferred	23307
23308	ICOSLG	best inferred	23308
23309	SIN3B	best inferred	23309
25961	NUDT13	best inferred	25961
116986	AGAP2	best inferred	116986
25960	ADGRA2	best inferred	25960
116985	ARAP1	best inferred	116985
23300	ATMIN	landmark	23300
25963	TMEM87A	best inferred	25963
23301	EHBP1	best inferred	23301
116987	AGAP1	best inferred	116987
23302	WSCD1	best inferred	23302
114327	EFHC1	best inferred	114327
23303	KIF13B	best inferred	23303
644096	SDHAF1	best inferred	644096
23304	UBR2	best inferred	23304
23305	ACSL6	best inferred	23305
25966	C2CD2	landmark	25966
11328	FKBP9	best inferred	11328
11329	STK38	best inferred	11329
11320	MGAT4A	best inferred	11320
11322	TMC6	best inferred	11322
11321	GPN1	best inferred	11321
11326	VSIG4	best inferred	11326
11325	DDX42	landmark	11325
23317	DNAJC13	best inferred	23317
23318	ZCCHC11	best inferred	23318
25979	DHRS7B	best inferred	25979
25972	UNC50	best inferred	25972
23310	NCAPD3	best inferred	23310
25974	MMACHC	best inferred	25974
23312	DMXL2	best inferred	23312
440026	TMEM41B	best inferred	440026
23313	KIAA0930	best inferred	23313
25976	TIPARP	landmark	25976
23314	SATB2	best inferred	23314
25975	EGFL6	best inferred	25975
23315	SLC9A8	best inferred	23315
25978	CHMP2B	best inferred	25978
23316	CUX2	best inferred	23316
25977	NECAP1	best inferred	25977
11339	OIP5	best inferred	11339
10007	GNPDA1	landmark	10007
11338	U2AF2	best inferred	11338
10009	ZBTB33	best inferred	10009
25970	SH2B1	best inferred	25970
116984	ARAP2	best inferred	116984
10000	AKT3	best inferred	10000
11331	PHB2	best inferred	11331
11333	PDAP1	best inferred	11333
10001	MED6	best inferred	10001
11332	ACOT7	best inferred	11332
10004	NAALADL1	best inferred	10004
11335	CBX3	best inferred	11335
10003	NAALAD2	best inferred	10003
11334	TUSC2	best inferred	11334
10006	ABI1	best inferred	10006
84296	GINS4	best inferred	84296
284021	MILR1	best inferred	284021
10005	ACOT8	best inferred	10005
11336	EXOC3	best inferred	11336
25949	SYF2	best inferred	25949
25948	KBTBD2	best inferred	25948
25941	TPGS2	best inferred	25941
25940	FAM98A	best inferred	25940
25945	NECTIN3	best inferred	25945
11309	SLCO2B1	best inferred	11309
25957	PNISR	best inferred	25957
140609	NEK7	best inferred	140609
25959	KANK2	best inferred	25959
25950	RWDD3	best inferred	25950
25956	SEC31B	best inferred	25956
11316	COPE	best inferred	11316
11319	ECD	landmark	11319
11311	VPS45	best inferred	11311
11313	LYPLA2	best inferred	11313
11315	PARK7	best inferred	11315
11314	CD300A	best inferred	11314
25924	MYRIP	best inferred	25924
25926	NOL11	best inferred	25926
25928	SOSTDC1	best inferred	25928
126353	MISP	best inferred	126353
25920	NELFB	best inferred	25920
25936	NSL1	best inferred	25936
25937	WWTR1	best inferred	25937
25939	SAMHD1	best inferred	25939
25932	CLIC4	landmark	25932
23287	AGTPBP1	best inferred	23287
23288	IQCE	best inferred	23288
126299	ZNF428	best inferred	126299
23281	MTUS2	best inferred	23281
23283	CSTF2T	best inferred	23283
23284	ADGRL3	best inferred	23284
23285	KIAA1107	best inferred	23285
140597	TCEAL2	best inferred	140597
23286	WWC1	best inferred	23286
23299	BICD2	best inferred	23299
23291	FBXW11	best inferred	23291
23293	SMG6	best inferred	23293
23294	ANKS1A	best inferred	23294
23295	MGRN1	best inferred	23295
11282	MGAT4B	best inferred	11282
11285	B4GALT7	best inferred	11285
11284	PNKP	landmark	11284
23265	EXOC7	best inferred	23265
23266	ADGRL2	best inferred	23266
23268	DNMBP	best inferred	23268
23269	MGA	best inferred	23269
23262	PPIP5K2	best inferred	23262
23263	MCF2L	best inferred	23263
23264	ZC3H7B	best inferred	23264
84223	IQCG	best inferred	84223
23276	KLHL18	best inferred	23276
23277	CLUH	best inferred	23277
23279	NUP160	best inferred	23279
59272	ACE2	best inferred	59272
23270	TSPYL4	best inferred	23270
23271	CAMSAP2	landmark	23271
23272	FAM208A	best inferred	23272
23274	CLEC16A	best inferred	23274
23275	POFUT2	best inferred	23275
11261	CHP1	landmark	11261
11260	XPOT	best inferred	11260
11262	SP140	best inferred	11262
23243	ANKRD28	best inferred	23243
23244	PDS5A	landmark	23244
59286	UBL5	best inferred	59286
200424	TET3	best inferred	200424
23245	ASTN2	best inferred	23245
23246	BOP1	best inferred	23246
23247	KIAA0556	best inferred	23247
23248	RPRD2	best inferred	23248
23240	KIAA0922	best inferred	23240
23241	PACS2	best inferred	23241
23242	COBL	best inferred	23242
84243	ZDHHC18	best inferred	84243
11264	PXMP4	best inferred	11264
11267	SNF8	best inferred	11267
11266	DUSP12	best inferred	11266
11274	USP18	best inferred	11274
11273	ATXN2L	best inferred	11273
23254	KAZN	best inferred	23254
23255	MTCL1	best inferred	23255
23256	SCFD1	best inferred	23256
23258	DENND5A	best inferred	23258
23259	DDHD2	best inferred	23259
23250	ATP11A	best inferred	23250
23251	KIAA1024	best inferred	23251
23252	OTUD3	best inferred	23252
23253	ANKRD12	best inferred	23253
11276	SYNRG	best inferred	11276
11275	KLHL2	best inferred	11275
11278	KLF12	best inferred	11278
11279	KLF8	best inferred	11279
23229	ARHGEF9	best inferred	23229
49856	WRAP73	best inferred	49856
49855	SCAPER	best inferred	49855
11240	PADI2	best inferred	11240
23221	RHOBTB2	best inferred	23221
23223	RRP12	landmark	23223
23224	SYNE2	landmark	23224
23225	NUP210	best inferred	23225
25888	ZNF473	best inferred	25888
23228	PLCL2	best inferred	23228
152559	PAQR3	best inferred	152559
23220	DTX4	best inferred	23220
11243	PMF1	best inferred	11243
11245	GPR176	best inferred	11245
11247	NXPH4	best inferred	11247
84263	HSDL2	best inferred	84263
11248	NXPH3	best inferred	11248
11252	PACSIN2	best inferred	11252
23232	TBC1D12	best inferred	23232
25895	EEF1AKMT3	best inferred	25895
23234	DNAJC9	best inferred	23234
25897	RNF19A	best inferred	25897
25896	INTS7	best inferred	25896
23236	PLCB1	best inferred	23236
23237	ARC	best inferred	23237
25898	RCHY1	best inferred	25898
23239	PHLPP1	best inferred	23239
3902	LAG3	best inferred	3902
3903	LAIR1	best inferred	3903
25891	PAMR1	best inferred	25891
25890	ABI3BP	best inferred	25890
3908	LAMA2	best inferred	3908
23230	VPS13A	best inferred	23230
3909	LAMA3	landmark	3909
23231	SEL1L3	best inferred	23231
11254	SLC6A14	best inferred	11254
11253	MAN1B1	best inferred	11253
11255	HRH3	best inferred	11255
11258	DCTN3	best inferred	11258
11257	TP53TG1	best inferred	11257
151230	KLHL23	best inferred	151230
11259	FILIP1L	best inferred	11259
3913	LAMB2	best inferred	3913
3914	LAMB3	best inferred	3914
3915	LAMC1	best inferred	3915
3916	LAMP1	best inferred	3916
3918	LAMC2	best inferred	3918
50833	TAS2R16	best inferred	50833
3910	LAMA4	best inferred	3910
3911	LAMA5	best inferred	3911
3912	LAMB1	best inferred	3912
3925	STMN1	landmark	3925
3927	LASP1	best inferred	3927
3929	LBP	best inferred	3929
3920	LAMP2	best inferred	3920
3921	RPSA	best inferred	3921
3936	LCP1	best inferred	3936
3937	LCP2	best inferred	3937
3939	LDHA	best inferred	3939
100499177	THAP9-AS1	best inferred	100499177
50853	VILL	best inferred	50853
3930	LBR	landmark	3930
50852	TRAT1	best inferred	50852
3931	LCAT	best inferred	3931
50855	PARD6A	best inferred	50855
3932	LCK	best inferred	3932
50854	C6orf48	best inferred	50854
3934	LCN2	best inferred	3934
50856	CLEC4A	best inferred	50856
50859	SPOCK3	best inferred	50859
3949	LDLR	best inferred	3949
50862	RNF141	best inferred	50862
50861	STMN3	best inferred	50861
2619	GAS1	best inferred	2619
50863	NTM	best inferred	50863
2618	GART	best inferred	2618
2617	GARS	best inferred	2617
50865	HEBP1	landmark	50865
2615	LRRC32	best inferred	2615
3945	LDHB	best inferred	3945
2625	GATA3	landmark	2625
3957	LGALS2	best inferred	3957
2624	GATA2	landmark	2624
3958	LGALS3	best inferred	3958
3959	LGALS3BP	best inferred	3959
2622	GAS8	best inferred	2622
2621	GAS6	best inferred	2621
2620	GAS2	best inferred	2620
3952	LEP	best inferred	3952
3953	LEPR	best inferred	3953
2628	GATM	best inferred	2628
3954	LETM1	best inferred	3954
2627	GATA6	best inferred	2627
3955	LFNG	best inferred	3955
2626	GATA4	best inferred	2626
3956	LGALS1	best inferred	3956
1305	COL13A1	best inferred	1305
2634	GBP2	best inferred	2634
2633	GBP1	best inferred	2633
2632	GBE1	best inferred	2632
2631	GBAS	best inferred	2631
3960	LGALS4	best inferred	3960
3964	LGALS8	landmark	3964
1308	COL17A1	best inferred	1308
2639	GCDH	best inferred	2639
3965	LGALS9	best inferred	3965
1307	COL16A1	best inferred	1307
1306	COL15A1	best inferred	1306
2637	GBX2	best inferred	2637
3980	LIG3	best inferred	3980
100287932	TIMM23	best inferred	100287932
3981	LIG4	best inferred	3981
2650	GCNT1	best inferred	2650
1316	KLF6	best inferred	1316
1315	COPB1	best inferred	1315
2646	GCKR	best inferred	2646
1314	COPA	best inferred	1314
2645	GCK	best inferred	2645
2644	GCHFR	best inferred	2644
1312	COMT	best inferred	1312
2643	GCH1	best inferred	2643
1311	COMP	best inferred	1311
3973	LHCGR	best inferred	3973
3976	LIF	best inferred	3976
1318	SLC31A2	best inferred	1318
2649	NR6A1	best inferred	2649
3977	LIFR	best inferred	3977
1317	SLC31A1	best inferred	1317
2648	KAT2A	best inferred	2648
3978	LIG1	landmark	3978
3991	LIPE	best inferred	3991
3992	FADS1	best inferred	3992
1327	COX4I1	best inferred	1327
1326	MAP3K8	best inferred	1326
1325	CORT	best inferred	1325
3983	ABLIM1	best inferred	3983
3984	LIMK1	best inferred	3984
3985	LIMK2	best inferred	3985
3987	LIMS1	best inferred	3987
1329	COX5B	best inferred	1329
3988	LIPA	landmark	3988
2672	GFI1	best inferred	2672
1340	COX6B1	best inferred	1340
2671	GFER	best inferred	2671
2670	GFAP	best inferred	2670
2669	GEM	best inferred	2669
1337	COX6A1	best inferred	1337
2665	GDI2	best inferred	2665
2664	GDI1	best inferred	2664
2662	GDF10	best inferred	2662
3993	LLGL2	best inferred	3993
3995	FADS3	best inferred	3995
3996	LLGL1	best inferred	3996
3998	LMAN1	best inferred	3998
1352	COX10	best inferred	1352
2683	B4GALT1	best inferred	2683
1351	COX8A	best inferred	1351
1350	COX7C	best inferred	1350
1349	COX7B	best inferred	1349
1347	COX7A2	best inferred	1347
2678	GGT1	best inferred	2678
1346	COX7A1	best inferred	1346
2677	GGCX	best inferred	2677
1345	COX6C	best inferred	1345
2675	GFRA2	best inferred	2675
2673	GFPT1	landmark	2673
1363	CPE	best inferred	1363
1362	CPD	best inferred	1362
2690	GHR	landmark	2690
1359	CPA3	best inferred	1359
1356	CP	best inferred	1356
2687	GGT5	best inferred	2687
1355	COX15	best inferred	1355
1353	COX11	best inferred	1353
1374	CPT1A	best inferred	1374
1371	CPOX	best inferred	1371
1368	CPM	best inferred	1368
1366	CLDN7	best inferred	1366
2697	GJA1	best inferred	2697
1365	CLDN3	best inferred	1365
1364	CLDN4	best inferred	1364
1385	CREB1	landmark	1385
1384	CRAT	best inferred	1384
1382	CRABP2	best inferred	1382
1381	CRABP1	best inferred	1381
1380	CR2	best inferred	1380
1378	CR1	best inferred	1378
1376	CPT2	best inferred	1376
1396	CRIP1	best inferred	1396
116832	RPL39L	landmark	116832
1394	CRHR1	best inferred	1394
1393	CRHBP	best inferred	1393
1392	CRH	best inferred	1392
1390	CREM	best inferred	1390
259197	NCR3	best inferred	259197
1389	CREBL2	best inferred	1389
1388	ATF6B	best inferred	1388
1387	CREBBP	best inferred	1387
1386	ATF2	best inferred	1386
284119	PTRF	best inferred	284119
1399	CRKL	landmark	1399
1398	CRK	landmark	1398
1397	CRIP2	best inferred	1397
259173	ALS2CL	best inferred	259173
440193	CCDC88C	best inferred	440193
10130	PDIA6	best inferred	10130
127544	RNF19B	best inferred	127544
23443	SLC35A3	landmark	23443
23446	SLC44A1	best inferred	23446
126208	ZNF787	best inferred	126208
10131	TRAP1	landmark	10131
10134	BCAP31	best inferred	10134
10133	OPTN	best inferred	10133
10135	NAMPT	best inferred	10135
10138	YAF2	best inferred	10138
10140	TOB1	best inferred	10140
23452	ANGPTL2	best inferred	23452
23457	ABCB9	best inferred	23457
23450	SF3B3	best inferred	23450
23451	SF3B1	best inferred	23451
10142	AKAP9	best inferred	10142
10144	FAM13A	best inferred	10144
10147	SUGP2	best inferred	10147
10146	G3BP1	landmark	10146
10149	ADGRG2	best inferred	10149
10148	EBI3	best inferred	10148
23428	SLC7A8	best inferred	23428
23429	RYBP	best inferred	23429
23421	ITGB3BP	best inferred	23421
23423	TMED3	best inferred	23423
23424	TDRD7	best inferred	23424
10110	SGK2	best inferred	10110
10112	KIF20A	landmark	10112
10111	RAD50	best inferred	10111
10114	HIPK3	best inferred	10114
10113	PREB	best inferred	10113
10116	FEM1B	best inferred	10116
23438	HARS2	best inferred	23438
23431	AP4E1	best inferred	23431
23432	GPR161	best inferred	23432
23433	RHOQ	best inferred	23433
23435	TARDBP	best inferred	23435
10129	FRY	best inferred	10129
10128	LRPPRC	best inferred	10128
10121	ACTR1A	best inferred	10121
10120	ACTR1B	best inferred	10120
10123	ARL4C	landmark	10123
10125	RASGRP1	best inferred	10125
10124	ARL4A	best inferred	10124
10127	ZNF263	best inferred	10127
10126	DNAL4	best inferred	10126
23405	DICER1	best inferred	23405
23406	COTL1	best inferred	23406
23408	SIRT5	best inferred	23408
23409	SIRT4	best inferred	23409
23400	ATP13A2	best inferred	23400
23401	FRAT2	best inferred	23401
23403	FBXO46	best inferred	23403
23404	EXOSC2	best inferred	23404
23417	MLYCD	best inferred	23417
23418	CRB1	best inferred	23418
23410	SIRT3	landmark	23410
23411	SIRT1	best inferred	23411
23412	COMMD3	best inferred	23412
23413	NCS1	best inferred	23413
23414	ZFPM2	best inferred	23414
10106	CTDSP2	best inferred	10106
10109	ARPC2	best inferred	10109
10101	NUBP2	best inferred	10101
10100	TSPAN2	best inferred	10100
10103	TSPAN1	best inferred	10103
10102	TSFM	best inferred	10102
10105	PPIF	best inferred	10105
10090	UST	best inferred	10090
10093	ARPC4	best inferred	10093
10092	ARPC5	best inferred	10092
10095	ARPC1B	best inferred	10095
10094	ARPC3	best inferred	10094
10097	ACTR2	best inferred	10097
10096	ACTR3	best inferred	10096
138162	C9orf116	best inferred	138162
10099	TSPAN3	landmark	10099
10098	TSPAN5	best inferred	10098
343071	PRAMEF10	best inferred	343071
10073	SNUPN	best inferred	10073
10072	DPP3	best inferred	10072
10075	HUWE1	best inferred	10075
23386	NUDCD3	landmark	23386
23387	SIK3	best inferred	23387
23389	MED13L	best inferred	23389
728855	LINC00623	best inferred	728855
23380	SRGAP2	best inferred	23380
23381	SMG5	best inferred	23381
23382	AHCYL2	best inferred	23382
23383	MAU2	best inferred	23383
23385	NCSTN	best inferred	23385
10077	TSPAN32	best inferred	10077
10076	PTPRU	best inferred	10076
10079	ATP9A	best inferred	10079
10078	TSSC4	best inferred	10078
60370	AVPI1	best inferred	60370
10084	PQBP1	best inferred	10084
10083	USH1C	best inferred	10083
10085	EDIL3	best inferred	10085
23397	NCAPH	best inferred	23397
23398	PPWD1	best inferred	23398
23399	CTDNEP1	best inferred	23399
23390	ZDHHC17	best inferred	23390
23392	KIAA0368	best inferred	23392
23394	ADNP	best inferred	23394
23395	LARS2	best inferred	23395
23396	PIP5K1C	best inferred	23396
10087	COL4A3BP	best inferred	10087
60385	TSKS	best inferred	60385
